Index,compound_id,protein_id,Activity %,Ki (nM),pKi
1672,CHEMBL572878,P07948,52.58752443,251.188643150958,6.6
1673,CHEMBL572878,P07949,3.911776712,12.5892541179417,7.9
1674,CHEMBL572878,P08069,96.28204311,1584.89319246112,5.8
1675,CHEMBL572878,P08631,82.65686206,3162.27766016838,5.5
1676,CHEMBL572878,P08922,30.21900691,158.489319246112,6.8
1677,CHEMBL572878,P09619,71.52230382,398.107170553497,6.4
1678,CHEMBL572878,P11309,98.60533196,6309.57344480194,5.2
1679,CHEMBL572878,P11362,73.95355615,794.328234724283,6.1
1680,CHEMBL572878,P15735,90.55339851,5011.87233627273,5.3
1681,CHEMBL572878,P16234,71.35596652,501.187233627273,6.3
1682,CHEMBL572878,P17252,81.97249957,3981.07170553497,5.4
1683,CHEMBL572878,P17948,76.95875541,1258.92541179417,5.9
1684,CHEMBL572878,P22607,70.62085322,630.957344480193,6.2
1685,CHEMBL572878,P23443,94.42545015,3162.27766016838,5.5
1686,CHEMBL572878,P24941,91.136651715,7943.28234724283,5.1
1687,CHEMBL572878,P27448,96.90987574,3981.07170553497,5.4
1688,CHEMBL572878,P28482,91.22273861,7943.28234724283,5.1
1689,CHEMBL572878,P29317,34.42952549,630.957344480193,6.2
1690,CHEMBL572878,P29376,84.18949774,501.187233627273,6.3
1691,CHEMBL572878,P29597,67.67173548,199.526231496888,6.7
1692,CHEMBL572878,P30530,44.27578101,199.526231496888,6.7
1693,CHEMBL572878,P31749,99.1938459,7943.28234724283,5.1
1694,CHEMBL572878,P31751,103.2262458,7943.28234724283,5.1
1695,CHEMBL572878,P34947,103.8755296,3981.07170553497,5.4
1696,CHEMBL572878,P35916,55.42530892,1584.89319246112,5.8
1697,CHEMBL572878,P35968,85.27224442,316.227766016838,6.5
1698,CHEMBL572878,P36507,91.33972736,1995.26231496888,5.7
1699,CHEMBL572878,P36888,6.674265655,398.107170553497,6.4
1700,CHEMBL572878,P45983,95.39474319,5011.87233627273,5.3
1701,CHEMBL572878,P45984,108.4069925,3981.07170553497,5.4
1702,CHEMBL572878,P49137,100.5337066,7943.28234724283,5.1
1703,CHEMBL572878,P49760,87.99703383,3981.07170553497,5.4
1704,CHEMBL572878,P49840,101.0502672,3981.07170553497,5.4
1705,CHEMBL572878,P49841,104.0675568,3981.07170553497,5.4
1706,CHEMBL572878,P50613,100.6393192,3981.07170553497,5.4
1707,CHEMBL572878,P50750,97.736647575,1584.89319246112,5.8
1708,CHEMBL572878,P51451,81.35468669,31.6227766016838,7.5
1709,CHEMBL572878,P51617,91.52509733,7943.28234724283,5.1
1710,CHEMBL572878,P51812,82.13248074,3981.07170553497,5.4
1711,CHEMBL572878,P51817,136.8562817,3162.27766016838,5.5
1712,CHEMBL572878,P51955,104.5853307,3981.07170553497,5.4
1713,CHEMBL572878,P51957,102.7930665,6309.57344480194,5.2
1714,CHEMBL572878,P52333,91.79687962,5011.87233627273,5.3
1715,CHEMBL572878,P53350,95.24847576,7943.28234724283,5.1
1716,CHEMBL572878,P53667,33.10612093,794.328234724283,6.1
1717,CHEMBL572878,P53779,106.5435376,1995.26231496888,5.7
1718,CHEMBL572878,P78368,96.1498052,7943.28234724283,5.1
1719,CHEMBL572878,Q00535,97.063108465,3162.27766016838,5.5
1720,CHEMBL572878,Q02750,89.67213018,1258.92541179417,5.9
1721,CHEMBL572878,Q02779,61.05001895,398.107170553497,6.4
1722,CHEMBL572878,Q04771,162.3041665,1258.92541179417,5.9
1723,CHEMBL572878,Q04912,83.58617031,794.328234724283,6.1
1724,CHEMBL572878,Q05397,100.257618,6309.57344480194,5.2
1725,CHEMBL572878,Q06187,63.59207905,1584.89319246112,5.8
1726,CHEMBL572878,Q06418,84.98564183,1258.92541179417,5.9
1727,CHEMBL572878,Q07912,66.42661636,3981.07170553497,5.4
1728,CHEMBL572878,Q08881,98.72520665,63.0957344480193,7.2
1729,CHEMBL572878,Q12851,102.326267,3162.27766016838,5.5
1730,CHEMBL572878,Q13153,100.4676212,7943.28234724283,5.1
1731,CHEMBL572878,Q13464,109.6787146,3981.07170553497,5.4
1732,CHEMBL572878,Q13554,118.4910852,7943.28234724283,5.1
1733,CHEMBL572878,Q13555,108.9309703,6309.57344480194,5.2
1734,CHEMBL572878,Q13557,87.10556556,6309.57344480194,5.2
1735,CHEMBL572878,Q14164,84.79950468,3162.27766016838,5.5
1736,CHEMBL572878,Q14289,95.4930388,1584.89319246112,5.8
1737,CHEMBL572878,Q14680,53.4469038,39.8107170553497,7.4
1738,CHEMBL572878,Q15303,93.12208723,3981.07170553497,5.4
1739,CHEMBL572878,Q16288,6.039118692,630.957344480193,6.2
1740,CHEMBL572878,Q16513,99.8008489,5011.87233627273,5.3
1741,CHEMBL572878,Q16539,93.48214734,3981.07170553497,5.4
1742,CHEMBL572878,Q16620,26.93457782,316.227766016838,6.5
1743,CHEMBL572878,Q16644,97.71158276,10000,5
1744,CHEMBL572878,Q5S007,56.37325765,630.957344480193,6.2
1745,CHEMBL572878,Q5VT25,101.0465675,10000,5
1746,CHEMBL572878,Q7KZI7,117.5795545,1000,6
1747,CHEMBL572878,Q7L7X3,44.6489659,79.4328234724283,7.1
1748,CHEMBL572878,Q8IU85,110.0706853,2511.88643150958,5.6
1749,CHEMBL572878,Q8IW41,95.80060302,1584.89319246112,5.8
1750,CHEMBL572878,Q8N4C8,83.04435478,6309.57344480194,5.2
1751,CHEMBL572878,Q8NE63,95.25662886,7943.28234724283,5.1
1752,CHEMBL572878,Q8TDC3,112.1127295,6309.57344480194,5.2
1753,CHEMBL572878,Q96KB5,106.5579545,10000,5
1754,CHEMBL572878,Q96L34,87.42449102,1000,6
1755,CHEMBL572878,Q96PF2,83.84786056,1584.89319246112,5.8
1756,CHEMBL572878,Q96RG2,99.17310385,1584.89319246112,5.8
1757,CHEMBL572878,Q96RR4,106.4361212,2511.88643150958,5.6
1758,CHEMBL572878,Q96SB4,96.43867589,7943.28234724283,5.1
1759,CHEMBL572878,Q9BXA7,90.5109202,1584.89319246112,5.8
1760,CHEMBL572878,Q9BZL6,77.30974218,5011.87233627273,5.3
1761,CHEMBL572878,Q9H0K1,79.95357828,1000,6
1762,CHEMBL572878,Q9H2G2,59.58558355,501.187233627273,6.3
1763,CHEMBL572878,Q9H2X6,101.9538072,3162.27766016838,5.5
1764,CHEMBL572878,Q9H4B4,98.76709544,7943.28234724283,5.1
1765,CHEMBL572878,Q9HAZ1,90.04299271,3162.27766016838,5.5
1766,CHEMBL572878,Q9HBH9,97.60510915,10000,5
1767,CHEMBL572878,Q9NWZ3,77.99566603,2511.88643150958,5.6
1768,CHEMBL572878,Q9NYL2,91.0439295,7943.28234724283,5.1
1769,CHEMBL572878,Q9P1W9,97.30577199,1584.89319246112,5.8
1770,CHEMBL572878,Q9UHD2,90.53343348,1995.26231496888,5.7
1771,CHEMBL572878,Q9UM73,91.46246025,2511.88643150958,5.6
1772,CHEMBL572878,Q9UQM7,84.06048705,3981.07170553497,5.4
1773,CHEMBL572878,Q9Y243,85.00348544,10000,5
1774,CHEMBL572878,Q9Y463,98.82244308,2511.88643150958,5.6
1775,CHEMBL572878,Q9Y4K4,18.89510142,158.489319246112,6.8
1776,CHEMBL572878,Q9Y6E0,96.73455491,2511.88643150958,5.6
1777,CHEMBL7064,O00141,59.47221528,251.188643150958,6.6
1778,CHEMBL7064,O14757,72.18547805,1258.92541179417,5.9
1779,CHEMBL7064,O15530,99.05008324,630.957344480193,6.2
1780,CHEMBL7064,O43293,88.3661017,398.107170553497,6.4
1781,CHEMBL7064,O43781,101.7265363,316.227766016838,6.5
1782,CHEMBL7064,O75116,89.44217037,3162.27766016838,5.5
1783,CHEMBL7064,O94806,93.03810417,100,7
1784,CHEMBL7064,O95819,79.11366602,316.227766016838,6.5
1785,CHEMBL7064,O96013,99.43026714,5011.87233627273,5.3
1786,CHEMBL7064,O96017,34.13129322,501.187233627273,6.3
1787,CHEMBL7064,P00519,94.20249437,630.957344480193,6.2
1788,CHEMBL7064,P00533,99.30155139,1995.26231496888,5.7
1789,CHEMBL7064,P04629,97.12386285,1258.92541179417,5.9
1790,CHEMBL7064,P05129,98.28809872,316.227766016838,6.5
1791,CHEMBL7064,P06239,97.07963654,1995.26231496888,5.7
1792,CHEMBL7064,P06241,93.19496145,794.328234724283,6.1
1793,CHEMBL7064,P06493,74.513880325,1000,6
1794,CHEMBL7064,P07332,64.2715763,79.4328234724283,7.1
1795,CHEMBL7064,P07333,86.70956772,125.892541179417,6.9
1796,CHEMBL7064,P07948,96.97889225,1000,6
1797,CHEMBL7064,P07949,34.15321554,63.0957344480193,7.2
1798,CHEMBL7064,P08069,94.86116643,1995.26231496888,5.7
1799,CHEMBL7064,P11309,61.24603348,501.187233627273,6.3
1800,CHEMBL7064,P11362,69.43526341,251.188643150958,6.6
1801,CHEMBL7064,P15735,76.46853459,630.957344480193,6.2
1802,CHEMBL7064,P16591,69.3887209,50.1187233627273,7.3
1803,CHEMBL7064,P17252,76.08763265,7943.28234724283,5.1
1804,CHEMBL7064,P17948,87.27668562,199.526231496888,6.7
1805,CHEMBL7064,P22607,85.1378582,158.489319246112,6.8
1806,CHEMBL7064,P23443,107.5404868,125.892541179417,6.9
1807,CHEMBL7064,P24941,77.83234384,79.4328234724283,7.1
1808,CHEMBL7064,P27448,72.24913887,3.98107170553497,8.4
1809,CHEMBL7064,P28482,95.83596625,5011.87233627273,5.3
1810,CHEMBL7064,P29317,89.03348499,3162.27766016838,5.5
1811,CHEMBL7064,P29597,66.3630952,1258.92541179417,5.9
1812,CHEMBL7064,P31749,102.1595627,7943.28234724283,5.1
1813,CHEMBL7064,P31751,95.95247225,7943.28234724283,5.1
1814,CHEMBL7064,P35916,63.58487905,15.8489319246111,7.8
1815,CHEMBL7064,P35968,89.87735037,630.957344480193,6.2
1816,CHEMBL7064,P36888,12.46292893,50.1187233627273,7.3
1817,CHEMBL7064,P42679,106.5277086,501.187233627273,6.3
1818,CHEMBL7064,P42685,95.08241334,63.0957344480193,7.2
1819,CHEMBL7064,P43405,75.04299501,63.0957344480193,7.2
1820,CHEMBL7064,P45983,79.8669532,125.892541179417,6.9
1821,CHEMBL7064,P45984,36.39911024,50.1187233627273,7.3
1822,CHEMBL7064,P49137,98.6770864,7943.28234724283,5.1
1823,CHEMBL7064,P49760,95.38579637,630.957344480193,6.2
1824,CHEMBL7064,P49840,117.5341006,1258.92541179417,5.9
1825,CHEMBL7064,P49841,86.79284529,316.227766016838,6.5
1826,CHEMBL7064,P51451,101.738972,199.526231496888,6.7
1827,CHEMBL7064,P51812,75.28050958,398.107170553497,6.4
1828,CHEMBL7064,P51817,89.50298789,1584.89319246112,5.8
1829,CHEMBL7064,P51955,104.467179,6309.57344480194,5.2
1830,CHEMBL7064,P51957,89.80271901,1000,6
1831,CHEMBL7064,P53350,95.12417472,7943.28234724283,5.1
1832,CHEMBL7064,P78368,87.78413557,1995.26231496888,5.7
1833,CHEMBL7064,Q00535,77.93157648,1000,6
1834,CHEMBL7064,Q06187,97.76507916,1258.92541179417,5.9
1835,CHEMBL7064,Q06418,88.43460338,1000,6
1836,CHEMBL7064,Q12851,42.79134801,50.1187233627273,7.3
1837,CHEMBL7064,Q13153,94.8236527,10000,5
1838,CHEMBL7064,Q13464,98.19150542,1995.26231496888,5.7
1839,CHEMBL7064,Q13554,86.31237868,6309.57344480194,5.2
1840,CHEMBL7064,Q13555,91.09604112,1584.89319246112,5.8
1841,CHEMBL7064,Q13557,83.36679816,1000,6
1842,CHEMBL7064,Q14680,21.57057784,398.107170553497,6.4
1843,CHEMBL7064,Q15303,98.24727105,3981.07170553497,5.4
1844,CHEMBL7064,Q16288,27.27074488,7.94328234724282,8.1
1845,CHEMBL7064,Q16513,94.24839992,7943.28234724283,5.1
1846,CHEMBL7064,Q16620,48.16333902,794.328234724283,6.1
1847,CHEMBL7064,Q16644,99.2536451,10000,5
1848,CHEMBL7064,Q5VT25,97.20406886,10000,5
1849,CHEMBL7064,Q7L7X3,92.49175845,5011.87233627273,5.3
1850,CHEMBL7064,Q86V86,55.3106319,199.526231496888,6.7
1851,CHEMBL7064,Q8IW41,91.25195633,1584.89319246112,5.8
1852,CHEMBL7064,Q8N4C8,67.70034777,199.526231496888,6.7
1853,CHEMBL7064,Q8NE63,106.7458447,1995.26231496888,5.7
1854,CHEMBL7064,Q8TDC3,56.87068492,794.328234724283,6.1
1855,CHEMBL7064,Q96KB5,89.14480089,1000,6
1856,CHEMBL7064,Q96PF2,98.88173172,1584.89319246112,5.8
1857,CHEMBL7064,Q96SB4,94.26791606,7943.28234724283,5.1
1858,CHEMBL7064,Q9BXA7,73.37490561,1584.89319246112,5.8
1859,CHEMBL7064,Q9BZL6,33.58410761,158.489319246112,6.8
1860,CHEMBL7064,Q9H2G2,91.64374729,3162.27766016838,5.5
1861,CHEMBL7064,Q9H2X6,97.65263237,199.526231496888,6.7
1862,CHEMBL7064,Q9H3Y6,99.1465687,1584.89319246112,5.8
1863,CHEMBL7064,Q9HAZ1,75.44986178,63.0957344480193,7.2
1864,CHEMBL7064,Q9HBH9,59.09038764,316.227766016838,6.5
1865,CHEMBL7064,Q9NR20,105.0566194,7943.28234724283,5.1
1866,CHEMBL7064,Q9NWZ3,95.73162876,158.489319246112,6.8
1867,CHEMBL7064,Q9NYL2,75.45704598,501.187233627273,6.3
1868,CHEMBL7064,Q9P1W9,85.94375688,316.227766016838,6.5
1869,CHEMBL7064,Q9UEE5,29.07311166,39.8107170553497,7.4
1870,CHEMBL7064,Q9Y243,96.99692785,10000,5
1871,CHEMBL7064,Q9Y6E0,77.50042256,316.227766016838,6.5
1872,CHEMBL939,O00141,131.2297689,7943.28234724283,5.1
1873,CHEMBL939,O14757,95.27224766,6309.57344480194,5.2
1874,CHEMBL939,O14920,86.54375692,3162.27766016838,5.5
1875,CHEMBL939,O15111,94.87224675,3981.07170553497,5.4
1876,CHEMBL939,O15264,93.87161896,7943.28234724283,5.1
1877,CHEMBL939,O15530,88.15784196,3981.07170553497,5.4
1878,CHEMBL939,O43781,84.9843944,5011.87233627273,5.3
1879,CHEMBL939,O60674,99.84765031,1584.89319246112,5.8
1880,CHEMBL939,O75116,90.75286317,6309.57344480194,5.2
1881,CHEMBL939,O94806,94.75563134,1258.92541179417,5.9
1882,CHEMBL939,O95819,100.65988018,1000,6
1883,CHEMBL939,O96013,90.21828362,5011.87233627273,5.3
1884,CHEMBL939,O96017,83.95112592,630.957344480193,6.2
1885,CHEMBL939,P04626,34.19795255,25.1188643150958,7.6
1886,CHEMBL939,P04629,103.3165377,2511.88643150958,5.6
1887,CHEMBL939,P05129,84.15403696,7943.28234724283,5.1
1888,CHEMBL939,P06239,68.43831248,398.107170553497,6.4
1889,CHEMBL939,P06241,92.16940254,794.328234724283,6.1
1890,CHEMBL939,P06493,100.17665443,7943.28234724283,5.1
1891,CHEMBL939,P07332,110.9257012,1995.26231496888,5.7
1892,CHEMBL939,P07333,110.3790742,2511.88643150958,5.6
1893,CHEMBL939,P07948,57.08562654,158.489319246112,6.8
1894,CHEMBL939,P07949,76.93510236,1258.92541179417,5.9
1895,CHEMBL939,P08069,92.33213605,1258.92541179417,5.9
1896,CHEMBL939,P08631,73.32841237,2511.88643150958,5.6
1897,CHEMBL939,P08922,92.33196625,1995.26231496888,5.7
1898,CHEMBL939,P11309,86.44615764,1995.26231496888,5.7
1899,CHEMBL939,P11362,96.39675197,3981.07170553497,5.4
1900,CHEMBL939,P15735,93.87944325,3162.27766016838,5.5
1901,CHEMBL939,P17252,93.63408672,5011.87233627273,5.3
1902,CHEMBL939,P17948,98.32019257,398.107170553497,6.4
1903,CHEMBL939,P22607,79.31694421,1995.26231496888,5.7
1904,CHEMBL939,P23443,100.5958456,5011.87233627273,5.3
1905,CHEMBL939,P24941,98.27908934,6309.57344480194,5.2
1906,CHEMBL939,P27448,94.54686201,6309.57344480194,5.2
1907,CHEMBL939,P28482,103.1014083,7943.28234724283,5.1
1908,CHEMBL939,P29317,85.71405183,3162.27766016838,5.5
1909,CHEMBL939,P30530,88.79910865,1584.89319246112,5.8
1910,CHEMBL939,P31749,94.1440677,7943.28234724283,5.1
1911,CHEMBL939,P31751,111.0798294,7943.28234724283,5.1
1912,CHEMBL939,P34947,94.87604839,3981.07170553497,5.4
1913,CHEMBL939,P35916,92.15430481,6309.57344480194,5.2
1914,CHEMBL939,P42685,97.86633246,251.188643150958,6.6
1915,CHEMBL939,P45983,93.07200108,3162.27766016838,5.5
1916,CHEMBL939,P45984,95.45804598,2511.88643150958,5.6
1917,CHEMBL939,P49137,97.49598989,7943.28234724283,5.1
1918,CHEMBL939,P49760,94.79675744,6309.57344480194,5.2
1919,CHEMBL939,P49840,99.73475974,6309.57344480194,5.2
1920,CHEMBL939,P49841,100.3013948,6309.57344480194,5.2
1921,CHEMBL939,P50613,104.5175211,3981.07170553497,5.4
1922,CHEMBL939,P51451,87.71060118,1000,6
1923,CHEMBL939,P51617,57.64269478,316.227766016838,6.5
1924,CHEMBL939,P51812,100.0139634,3981.07170553497,5.4
1925,CHEMBL939,P51817,110.5009542,1584.89319246112,5.8
1926,CHEMBL939,P51955,98.43832512,7943.28234724283,5.1
1927,CHEMBL939,P51957,103.1270307,6309.57344480194,5.2
1928,CHEMBL939,P52333,96.64244049,1584.89319246112,5.8
1929,CHEMBL939,P53350,96.98863422,7943.28234724283,5.1
1930,CHEMBL939,P53667,89.98337226,3981.07170553497,5.4
1931,CHEMBL939,P53779,101.5010116,794.328234724283,6.1
1932,CHEMBL939,P78368,98.09001047,7943.28234724283,5.1
1933,CHEMBL939,Q00535,99.372820075,7943.28234724283,5.1
1934,CHEMBL939,Q04771,105.6281578,3981.07170553497,5.4
1935,CHEMBL939,Q05397,102.5859816,1584.89319246112,5.8
1936,CHEMBL939,Q06418,94.8578455,1995.26231496888,5.7
1937,CHEMBL939,Q07912,72.80319349,3162.27766016838,5.5
1938,CHEMBL939,Q12851,103.5298222,5011.87233627273,5.3
1939,CHEMBL939,Q13153,104.0567465,10000,5
1940,CHEMBL939,Q13464,105.6505168,6309.57344480194,5.2
1941,CHEMBL939,Q13554,95.43333368,7943.28234724283,5.1
1942,CHEMBL939,Q13555,128.2255621,3162.27766016838,5.5
1943,CHEMBL939,Q13557,92.4339874,2511.88643150958,5.6
1944,CHEMBL939,Q14164,89.85042639,3162.27766016838,5.5
1945,CHEMBL939,Q15303,24.15016744,158.489319246112,6.8
1946,CHEMBL939,Q16288,102.8217776,1258.92541179417,5.9
1947,CHEMBL939,Q16513,93.08381441,7943.28234724283,5.1
1948,CHEMBL939,Q16539,95.14811437,501.187233627273,6.3
1949,CHEMBL939,Q16620,98.16215925,3981.07170553497,5.4
1950,CHEMBL939,Q16644,99.61095918,10000,5
1951,CHEMBL939,Q5VT25,98.9613762,10000,5
1952,CHEMBL939,Q7KZI7,119.1952991,7943.28234724283,5.1
1953,CHEMBL939,Q86V86,74.62222172,1258.92541179417,5.9
1954,CHEMBL939,Q8IU85,88.64335299,2511.88643150958,5.6
1955,CHEMBL939,Q8IW41,92.65601547,1584.89319246112,5.8
1956,CHEMBL939,Q8N4C8,102.323562,5011.87233627273,5.3
1957,CHEMBL939,Q8NE63,90.35609726,1258.92541179417,5.9
1958,CHEMBL939,Q8TDC3,92.50327085,3162.27766016838,5.5
1959,CHEMBL939,Q96L34,94.20900808,5011.87233627273,5.3
1960,CHEMBL939,Q96PF2,91.50555656,1584.89319246112,5.8
1961,CHEMBL939,Q96RR4,102.6640169,2511.88643150958,5.6
1962,CHEMBL939,Q96SB4,98.30823788,7943.28234724283,5.1
1963,CHEMBL939,Q9BXA7,89.97510694,1584.89319246112,5.8
1964,CHEMBL939,Q9BZL6,73.77741549,2511.88643150958,5.6
1965,CHEMBL939,Q9H0K1,49.3425645,316.227766016838,6.5
1966,CHEMBL939,Q9H2G2,83.70921433,398.107170553497,6.4
1967,CHEMBL939,Q9H2X6,99.71021019,3162.27766016838,5.5
1968,CHEMBL939,Q9H4B4,103.0231093,7943.28234724283,5.1
1969,CHEMBL939,Q9HAZ1,106.8072207,6309.57344480194,5.2
1970,CHEMBL939,Q9HBH9,54.08864519,398.107170553497,6.4
1971,CHEMBL939,Q9NR20,104.9378898,7943.28234724283,5.1
1972,CHEMBL939,Q9NWZ3,78.7921077,1000,6
1973,CHEMBL939,Q9NYL2,96.16635823,7943.28234724283,5.1
1974,CHEMBL939,Q9UEE5,95.96184688,3981.07170553497,5.4
1975,CHEMBL939,Q9UQM7,94.44510661,3981.07170553497,5.4
1976,CHEMBL939,Q9Y243,84.59219901,10000,5
1977,CHEMBL939,Q9Y463,91.87394683,2511.88643150958,5.6
1978,CHEMBL939,Q9Y4K4,99.24173801,1584.89319246112,5.8
1979,CHEMBL941,O00141,110.0410272,7943.28234724283,5.1
1980,CHEMBL941,O14757,109.4907288,6309.57344480194,5.2
1981,CHEMBL941,O14920,85.87298233,3162.27766016838,5.5
1982,CHEMBL941,O15111,98.80057884,3981.07170553497,5.4
1983,CHEMBL941,O15264,94.7757301,7943.28234724283,5.1
1984,CHEMBL941,O15530,95.23528392,3981.07170553497,5.4
1985,CHEMBL941,O43293,91.50951287,3981.07170553497,5.4
1986,CHEMBL941,O43781,96.37462846,6309.57344480194,5.2
1987,CHEMBL941,O60674,97.76415958,1995.26231496888,5.7
1988,CHEMBL941,O75116,102.7208916,6309.57344480194,5.2
1989,CHEMBL941,O75582,98.3340713,1995.26231496888,5.7
1990,CHEMBL941,O75676,103.2377682,1584.89319246112,5.8
1991,CHEMBL941,O94806,95.71979988,5011.87233627273,5.3
1992,CHEMBL941,O95819,99.453810415,5011.87233627273,5.3
1993,CHEMBL941,O96013,91.49806891,5011.87233627273,5.3
1994,CHEMBL941,O96017,99.06207389,5011.87233627273,5.3
1995,CHEMBL941,P00519,44.30198318,50.1187233627273,7.3
1996,CHEMBL941,P00533,92.02543421,1995.26231496888,5.7
1997,CHEMBL941,P04626,104.6213861,1584.89319246112,5.8
1998,CHEMBL941,P04629,102.0421481,2511.88643150958,5.6
1999,CHEMBL941,P05129,91.60835905,7943.28234724283,5.1
2000,CHEMBL941,P06239,30.90602029,316.227766016838,6.5
2001,CHEMBL941,P06241,85.84356762,3981.07170553497,5.4
2002,CHEMBL941,P06493,101.9896686,7943.28234724283,5.1
2003,CHEMBL941,P07332,101.0057495,1995.26231496888,5.7
2004,CHEMBL941,P07333,15.33752382,158.489319246112,6.8
2005,CHEMBL941,P07948,59.62727469,199.526231496888,6.7
2006,CHEMBL941,P07949,93.28080336,3162.27766016838,5.5
2007,CHEMBL941,P08069,95.74550901,1995.26231496888,5.7
2008,CHEMBL941,P08631,84.94567052,3162.27766016838,5.5
2009,CHEMBL941,P08922,85.91790918,2511.88643150958,5.6
2010,CHEMBL941,P09619,39.1149701,50.1187233627273,7.3
2011,CHEMBL941,P11309,94.42127189,6309.57344480194,5.2
2012,CHEMBL941,P11362,102.5162302,3981.07170553497,5.4
2013,CHEMBL941,P15735,92.94245292,5011.87233627273,5.3
2014,CHEMBL941,P16234,5.903994209,158.489319246112,6.8
2015,CHEMBL941,P16591,94.34827453,1584.89319246112,5.8
2016,CHEMBL941,P17252,98.244593,3162.27766016838,5.5
2017,CHEMBL941,P17948,98.27945847,3162.27766016838,5.5
2018,CHEMBL941,P22607,97.4043581,1995.26231496888,5.7
2019,CHEMBL941,P23443,102.8222345,6309.57344480194,5.2
2020,CHEMBL941,P24941,99.95660247,7943.28234724283,5.1
2021,CHEMBL941,P27448,94.13573434,6309.57344480194,5.2
2022,CHEMBL941,P28482,89.91679882,7943.28234724283,5.1
2023,CHEMBL941,P29317,87.14657603,3162.27766016838,5.5
2024,CHEMBL941,P29376,100.106779,2511.88643150958,5.6
2025,CHEMBL941,P29597,99.85148705,1995.26231496888,5.7
2026,CHEMBL941,P30530,90.47258689,1995.26231496888,5.7
2027,CHEMBL941,P31749,93.14038116,7943.28234724283,5.1
2028,CHEMBL941,P31751,111.8052374,7943.28234724283,5.1
2029,CHEMBL941,P34947,95.02486853,3981.07170553497,5.4
2030,CHEMBL941,P35916,98.86733317,6309.57344480194,5.2
2031,CHEMBL941,P35968,94.23731657,3162.27766016838,5.5
2032,CHEMBL941,P36507,96.61130877,3981.07170553497,5.4
2033,CHEMBL941,P36888,90.50095551,2511.88643150958,5.6
2034,CHEMBL941,P42679,94.92836011,1995.26231496888,5.7
2035,CHEMBL941,P42685,93.80694573,316.227766016838,6.5
2036,CHEMBL941,P43405,103.1465279,1584.89319246112,5.8
2037,CHEMBL941,P45983,93.89008089,2511.88643150958,5.6
2038,CHEMBL941,P45984,95.21511656,3981.07170553497,5.4
2039,CHEMBL941,P49137,97.91545867,7943.28234724283,5.1
2040,CHEMBL941,P49760,90.37133354,5011.87233627273,5.3
2041,CHEMBL941,P49840,99.98237561,6309.57344480194,5.2
2042,CHEMBL941,P49841,99.0188316,5011.87233627273,5.3
2043,CHEMBL941,P50613,100.55786,3981.07170553497,5.4
2044,CHEMBL941,P50750,101.46297645,1584.89319246112,5.8
2045,CHEMBL941,P51451,89.04131347,1000,6
2046,CHEMBL941,P51617,99.74666914,7943.28234724283,5.1
2047,CHEMBL941,P51812,100.6743985,5011.87233627273,5.3
2048,CHEMBL941,P51817,102.9686671,2511.88643150958,5.6
2049,CHEMBL941,P51955,98.70317679,7943.28234724283,5.1
2050,CHEMBL941,P51957,98.19842192,6309.57344480194,5.2
2051,CHEMBL941,P52333,97.98523249,3981.07170553497,5.4
2052,CHEMBL941,P53350,100.2993467,7943.28234724283,5.1
2053,CHEMBL941,P53667,90.09118442,2511.88643150958,5.6
2054,CHEMBL941,P53779,90.80493207,1000,6
2055,CHEMBL941,P78368,96.58428404,7943.28234724283,5.1
2056,CHEMBL941,Q00535,100.60228625,6309.57344480194,5.2
2057,CHEMBL941,Q02750,103.7346713,3162.27766016838,5.5
2058,CHEMBL941,Q02779,105.2845352,3162.27766016838,5.5
2059,CHEMBL941,Q04771,100.7781324,3981.07170553497,5.4
2060,CHEMBL941,Q04912,84.72504499,3981.07170553497,5.4
2061,CHEMBL941,Q05397,94.94633602,5011.87233627273,5.3
2062,CHEMBL941,Q06187,102.6403669,5011.87233627273,5.3
2063,CHEMBL941,Q06418,93.67736351,2511.88643150958,5.6
2064,CHEMBL941,Q07912,94.36585983,3981.07170553497,5.4
2065,CHEMBL941,Q08881,98.19952902,1584.89319246112,5.8
2066,CHEMBL941,Q12851,106.7149983,3981.07170553497,5.4
2067,CHEMBL941,Q13153,105.3247005,10000,5
2068,CHEMBL941,Q13464,100.4586833,5011.87233627273,5.3
2069,CHEMBL941,Q13554,97.55966381,7943.28234724283,5.1
2070,CHEMBL941,Q13555,102.0580498,6309.57344480194,5.2
2071,CHEMBL941,Q13557,97.3839574,6309.57344480194,5.2
2072,CHEMBL941,Q13882,93.62379887,2511.88643150958,5.6
2073,CHEMBL941,Q14164,89.2979785,3162.27766016838,5.5
2074,CHEMBL941,Q14289,100.6454162,1584.89319246112,5.8
2075,CHEMBL941,Q14680,89.15686478,1258.92541179417,5.9
2076,CHEMBL941,Q15303,92.23815922,3981.07170553497,5.4
2077,CHEMBL941,Q16288,95.15113389,3162.27766016838,5.5
2078,CHEMBL941,Q16513,96.94853369,7943.28234724283,5.1
2079,CHEMBL941,Q16539,97.98113985,3981.07170553497,5.4
2080,CHEMBL941,Q16620,95.81179693,3981.07170553497,5.4
2081,CHEMBL941,Q16644,97.75654372,10000,5
2082,CHEMBL941,Q5S007,98.2648627,2511.88643150958,5.6
2083,CHEMBL941,Q5VT25,97.09885996,10000,5
2084,CHEMBL941,Q7KZI7,94.71001367,7943.28234724283,5.1
2085,CHEMBL941,Q7L7X3,101.2410319,3981.07170553497,5.4
